0,1,2,3,4,5,6,7,8,9,10,11,12
-0.10402603561608328,1.9714579709908162,2.397760108955732,-0.35881285818546865,0.43605460126500123,-0.10402603561608328,-1.0043888488919561,1.9714579709908162,1.698014867248211,-0.09411473049343269,0.09815642429383631,-0.855857928195589,2.3508426154806057
2.133047528397866,1.2784813853926216,-0.7780541905005189,2.358301918416417,-2.454479923361776,2.133047528397866,0.16429677722458466,1.2784813853926216,2.328214720834229,2.8125200739702776,-1.5702507442710847,3.4303667570308325,1.270992373538536
2.1092606109192618,1.2937371718124864,-1.4471638013718844,2.7207051092112597,0.2755691840222149,2.1092606109192618,0.39847110205991704,1.2937371718124866,2.306640973149793,2.794374915404427,-3.1230455211872727,3.3403688830766085,1.2926469528677664
1.8924376476182458,1.5547721016457217,0.6654887480425182,0.2917695372575846,-0.17168942039109703,1.8924376476182458,-0.2762679842324669,1.5547721016457217,2.1875906769695748,2.7088295572586794,1.6608402782912792,2.5640378590377026,1.677944259503962
-0.8501606490983916,1.4772082278633327,-1.392848059208241,-2.6351680053906255,2.5614886416976383,-0.8501606490983916,0.8513542363357267,1.4772082278633327,1.523908813673586,-1.1239877404090288,1.05131099333809,-0.4073207999347601,1.5605416438474395
-1.0473517199143687,1.3846238761107037,-0.5030700470102027,1.5387617152429498,0.22223413404815118,-1.0473517199143687,0.6827998340723254,1.384623876110704,1.5415557248666079,-1.3630463357524696,0.4536513303079638,-0.13182546591091363,1.423630978935666
-0.7002873315249943,1.4465835707124348,-0.923124511731822,-0.16732307696529797,-0.6578500838560499,-0.7002873315249943,0.7821435095448207,1.4465835707124344,1.5285596796129552,-0.9110702591567461,0.560017547363906,-0.5728192526012161,1.5148661792004015
-1.264837113865219,1.8249482005052748,1.0157003946774745,0.1859669981738099,-0.6063791574658209,-1.264837113865219,0.28278920263507373,1.8249482005052748,1.8966168303784119,-1.8443712635234093,-1.2804807718399696,0.24811941357131567,2.106137241796833
-0.09279762603089572,0.7957431579383767,2.01728017936588,0.03085559413713241,1.4231849155502103,-0.09279762603089572,-0.8464438223355681,0.7957431579383769,0.8298213376180872,-0.08899779170201613,0.11634577102505987,-0.855432448987437,0.6350281686801865
0.5505463044591437,1.1233274476828572,-0.6282557155932149,1.601435060337246,-0.2199078806063023,0.5505463044591437,-0.5061337798700726,1.1233274476828574,1.0552874003928667,0.714048416727953,-0.3240107412523587,-0.47572948311317625,1.0561783202563264
1.0879906681071614,1.3511365296354996,0.5345014209297606,1.330485346463406,0.12033803217937698,1.0879906681071614,0.16853904680831916,1.3511365296354998,1.2380166657424734,1.4856870841739815,0.8522178466760604,0.37693506063383686,1.3749759221330866
2.2865708535568356,-0.6671387851025444,-0.8977316455908456,1.4372241513781858,-1.8722132396265825,2.2865708535568356,0.6521556116874975,-0.6671387851025434,1.2406091801089185,1.248985416063249,-1.9840123668727583,4.034191223800223,-0.7090852686877148
2.230404784360974,-0.5381538265212799,0.5643436103397518,0.9075143506861756,-0.029046354656701242,2.230404784360974,1.4827720398015964,-0.5381538265212789,0.2116129422921973,1.3312082121478424,1.680362476014888,3.8086698844803006,-0.6258206738925912
1.5704687395126402,-0.47420954135201726,-1.2476924120991069,-0.09990807295515172,1.4835442378451948,1.5704687395126402,0.9999289446870382,-0.47420954135201626,0.05008873264937449,0.964490565017329,-2.000526512991546,1.5576060186825689,-0.5820148388166594
1.1015574147295493,-0.6340966488490414,-0.08122076160070164,0.0649975188419185,1.2225985187226758,1.1015574147295493,1.1329801314459107,-0.6340966488490404,0.011361842189763846,0.5901274173491684,0.0692912090620972,0.40476648104919666,-0.6884048071187204
0.4214704129421379,-1.1547563896337922,2.0985854037277534,0.2387841601846297,1.3253963176520167,0.4214704129421379,1.024177237572115,-1.1547563896337907,0.04496054077502283,0.0885169820550133,1.3045738077300093,-0.6079195255856678,-0.9622632654893123
-0.7152368742584186,0.26995988974408214,-0.34599238778729474,-0.07795008987966348,0.00383498323784851,-0.7152368742584186,0.5251537137241644,0.2699598897440824,-0.046786051854133516,-0.6681942687864799,0.2121719021485232,-0.5580130629606233,0.050990824503452006
-1.2593564070029155,0.21870551650820877,-0.3434876348609548,-2.1166377431756915,0.171205080997673,-1.2593564070029155,-0.2475513506251363,0.21870551650820905,-0.0993618904608188,-1.1476881695486,0.3539488482437654,0.23756426438223227,0.00011688843217484479
-0.596960582667207,1.0526462770078382,1.1993116919936715,-1.028013863193033,-0.19949543259973757,-0.596960582667207,-0.26104557176327237,1.0526462770078382,-0.11789033419196779,-0.6994708165490163,-0.5933361858116024,-0.6648433763253268,0.9615888638087984
-1.3180386865686393,1.0298966770259155,-0.6690112564021342,1.3960362371821995,0.3464559930377429,-1.3180386865686393,-0.9705344326291825,1.0298966770259157,-0.10256915392906928,-1.566228391633731,0.7794181275038534,0.3532131668186268,0.9315795419726446
-1.598395933891283,0.9477095144025607,0.3823984616224104,-1.2580323692921842,-0.13383471945859393,-1.598395933891283,-1.17718728893904,0.9477095144025608,-0.07877525757822337,-1.859096865453419,-0.6851261018275657,0.9859332977470707,0.8249321706276687
-0.741113452262266,0.3715901365626139,-0.5073741817171393,-0.7306669753708869,-2.09725002685854,-0.741113452262266,-1.2380416055215613,0.37159013656261414,-0.09611468547527731,-0.7157724452915236,0.32436822148039596,-0.5314932252945506,0.15504991786677316
-0.3819364281094847,0.20357142936759043,-0.24084775817686938,-0.12074587043549248,-1.0488202752468008,-0.3819364281094847,-1.379109384395603,0.203571429367591,-0.14780245428086927,-0.35449945242590114,0.09460851653804285,-0.7985878803321904,-0.014699027268782035
-0.4877858784256777,-0.027131559721628725,-0.010246598283669356,-0.19179182583222434,1.2857291420150176,-0.4877858784256777,-0.9545949695043386,-0.027131559721628406,0.16681536954784704,-0.4175381174913622,0.022043234870704823,-0.7425004635236915,-0.2289325912562505
-1.5571581321101953,2.190634300220996,1.7979948015192388,1.1496016463123837,-1.2703460470491594,-1.5571581321101953,-2.320288865689533,2.1906343002209954,1.33252347785237,-2.48262263318225,-2.8036273071353492,0.8845461493212278,2.733338265433435
0.6123203535603976,-0.15327422353125256,3.0492085789921095,-0.4624239889575812,1.2152952184636425,0.6123203535603976,-2.509556353519194,-0.1532742235312519,1.9986635125462986,0.4384656291708395,2.4779402059426916,-0.4025173434340021,-0.33684830008934064
