,Date,Momentum,Volatility,Volume Change,Return,Next Return
48,2025-03-21,0.0044874438766953515,0.011109060013403208,0.926365401971639,0.019476937223347424,0.011270377348197247
50,2025-03-25,0.010224431415381896,0.009255692056036229,-0.2213546428289258,0.013681884181385495,-0.009921817374971442
51,2025-03-26,0.0058421770652173684,0.012741728788402682,-0.0007972493448059614,-0.009921817374971442,0.010472641379690062
52,2025-03-27,0.008996004551529758,0.011147248897822046,0.07626914562425102,0.010472641379690062,-0.026580295499861295
53,2025-03-28,-0.00021544199311198664,0.0175257957765935,0.07342808156399272,-0.026580295499861295,0.019412553869742055
54,2025-03-31,0.001412993311196975,0.019161740776615737,0.6399195350916407,0.019412553869742055,0.004772000986040137
55,2025-04-01,-0.00036898332787209663,0.018121598191281268,-0.4423722765787689,0.004772000986040137,0.003136332693514765
56,2025-04-02,0.002242646685825145,0.0173240932624275,-0.01391822084053096,0.003136332693514765,-0.09245610055374764
66,2025-04-16,-0.004111007186171012,0.036627658938416734,0.16337870711028968,-0.038933400859441525,0.013949589908199611
67,2025-04-17,0.0071576629335727395,0.02996682714865054,-0.12669338583415368,0.013949589908199611,-0.01939274398924906
68,2025-04-21,-0.004839766098986975,0.024795463517096043,-0.10394385475235168,-0.01939274398924906,0.0340649766689165
69,2025-04-22,-0.0024375628969045106,0.02837566569228037,0.13336685029683903,0.0340649766689165,0.02433156893742483
70,2025-04-23,0.0028039981331700716,0.030820509142768182,-0.0008909627683270083,0.02433156893742483,0.01842623163005852
71,2025-04-24,0.01427592463107008,0.02027087413121702,-0.10614556804183706,0.01842623163005852,0.004367234247518725
72,2025-04-25,0.012359453498933904,0.02075659350025161,-0.19210543002684366,0.004367234247518725,0.004109372565147096
73,2025-04-28,0.017059876809813135,0.012968583081016644,0.01362555366893159,0.004109372565147096,0.005091827412437189
74,2025-04-29,0.011265246958517272,0.009472442901770814,-0.04944106176325591,0.005091827412437189,0.006107623740076784
75,2025-04-30,0.007620457919047663,0.006090126632611143,0.4197639813618048,0.006107623740076784,0.003858872869008989
77,2025-05-02,-0.0036387981770524603,0.018872592871214667,0.7608187470910317,-0.03736168747193236,-0.03145853051229541
78,2025-05-05,-0.010752378792540962,0.021711674614245603,-0.31672022540208655,-0.03145853051229541,-0.0019107109228524433
79,2025-05-06,-0.012152886459598888,0.020633203641485742,-0.25793084462861404,-0.0019107109228524433,-0.011384692229926552
80,2025-05-07,-0.015651349653599555,0.018089112996960616,0.3381761736940243,-0.011384692229926552,0.006318549937574414
81,2025-05-08,-0.015159414239886471,0.018772864319114152,-0.2634763564630337,0.006318549937574414,0.005265959267114484
82,2025-05-09,-0.006633884892077102,0.015576532283404393,-0.2778388594046225,0.005265959267114484,0.06314626203094997
83,2025-05-12,0.012287073616571975,0.029298062870706472,0.7494918239200743,0.06314626203094997,0.01015224408951143
84,2025-05-13,0.01469966461904475,0.0283168827135823,-0.18606587451666623,0.01015224408951143,-0.002817877547288572
85,2025-05-14,0.016413027555572345,0.02654795630092155,-0.04976950180410833,-0.002817877547288572,-0.004144441006121102
86,2025-05-15,0.014320429366833243,0.027919492001152815,-0.0871004626382137,-0.004144441006121102,-0.000898553042967154
87,2025-05-16,0.013087526904816914,0.028548318202692026,0.21560088386502185,-0.000898553042967154,-0.011739075721298287
88,2025-05-19,-0.0018895406456327368,0.007889017085189567,-0.15706484903512918,-0.011739075721298287,-0.009196255872420789
89,2025-05-20,-0.0057592406380191806,0.004540291288125109,-0.07897400331595883,-0.009196255872420789,-0.023059049776969598
90,2025-05-21,-0.009807475083955386,0.008531526075245528,0.3933302899526079,-0.023059049776969598,-0.003612241451258269
91,2025-05-22,-0.00970103517298282,0.008622674559180105,-0.21058978109093118,-0.003612241451258269,-0.03024438341070823
92,2025-05-23,-0.015570201246531034,0.010836419835292602,0.677981875128363,-0.03024438341070823,0.02529833309688767
93,2025-05-27,-0.008162719482893844,0.021511146096750096,-0.2823356015141605,0.02529833309688767,0.0010488369682313259
94,2025-05-28,-0.00611370091476342,0.02187298456374884,-0.1945122005382982,0.0010488369682313259,-0.0023451157536734657
95,2025-05-29,-0.001970914110104194,0.019716451179244976,0.13359373793827478,-0.0023451157536734657,0.004501243745582917
96,2025-05-30,-0.00034821707073595665,0.01988078803691168,0.3779048501073996,0.004501243745582917,0.004231968185255619
97,2025-06-02,0.006547053248456813,0.010845004646756142,-0.4998114936620921,0.004231968185255619,0.007783885702387527
98,2025-06-03,0.0030441637695567845,0.003841373068664189,0.3093528835540449,0.007783885702387527,-0.002213824650510565
99,2025-06-04,0.0023916314458084066,0.004487780888825415,-0.05988581678941651,-0.002213824650510565,-0.010797795842732771
100,2025-06-05,0.0007010954279965453,0.007378945847049329,0.2642441060453169,-0.010797795842732771,0.016398398699723593
101,2025-06-06,0.0030805264188246808,0.010264637241801306,-0.1545257146796164,0.016398398699723593,-0.012112681320761376
102,2025-06-09,-0.0001884034823787184,0.012222206640015188,0.5633167910023451,-0.012112681320761376,0.006056142857262303
103,2025-06-10,-0.0005339520514037633,0.011962120272756125,-0.24964796754439178,0.006056142857262303,-0.019193793028711492
104,2025-06-11,-0.003929945727043948,0.014663501575372224,0.1155478246873205,-0.019193793028711492,0.0021129184846335747
105,2025-06-12,-0.0013478028615706793,0.014283597652415936,-0.2801332679673192,0.0021129184846335747,-0.013805280225029803
106,2025-06-13,-0.007388538646521359,0.010884544959178398,0.1717974881903035,-0.013805280225029803,0.01002805736938539
107,2025-06-16,-0.0029603909084920054,0.012814748404662046,-0.1637909083664254,0.01002805736938539,-0.014010657964138473
108,2025-06-17,-0.006973751072772161,0.012421215002065196,-0.09680223706262336,-0.014010657964138473,0.004804669485349855
109,2025-06-18,-0.0021740585699598913,0.011083352982530036,0.16827430371472252,0.004804669485349855,0.022484617502937843
110,2025-06-20,0.0019002812337009622,0.015795836180497392,1.1327049192967462,0.022484617502937843,0.002487441151994396
111,2025-06-23,0.005158825509105802,0.01321574160448681,-0.4234863939429935,0.002487441151994396,-0.0059553649555199595
112,2025-06-24,0.0019621410441247322,0.013668807167761698,-0.031359346977387514,-0.0059553649555199595,0.00629057689537782
113,2025-06-25,0.006022388016027991,0.010350388627409179,-0.26890907073098547,0.00629057689537782,-0.002778191195320079
114,2025-06-26,0.004505815879894004,0.011101684329059827,0.2852169601044383,-0.002778191195320079,0.00039801190502575245
115,2025-06-27,8.849476031158598e-05,0.0047186517167514585,0.4407459974684591,0.00039801190502575245,0.02034000608920694
116,2025-06-30,0.003659007747754095,0.010364466320591913,0.2558349251112879,0.02034000608920694,0.012916230362977066
117,2025-07-01,0.0074333268114535,0.009377116221686263,-0.14278642365372396,0.012916230362977066,0.02223072103194701
118,2025-07-02,0.010621355638767338,0.011385962781723049,-0.137672946316042,0.02223072103194701,0.005225057886292905
119,2025-07-03,0.012222005455089936,0.009424998259537246,-0.48550376940263573,0.005225057886292905,-0.01685796223455238
120,2025-07-07,0.008770810627174308,0.01582408241752618,0.43692892166679065,-0.01685796223455238,0.00028576554438819457
121,2025-07-08,0.004759962518210559,0.014657093257864526,-0.14692906488283664,0.00028576554438819457,0.005380768910944633
122,2025-07-09,0.003252870227804072,0.013980572150681327,0.13770481856010308,0.005380768910944633,0.006014951043801897
123,2025-07-10,9.716230175049746e-06,0.009704452852553492,-0.08832518964335967,0.006014951043801897,-0.005884883770447158
124,2025-07-11,-0.0022122721011729627,0.009481112547109097,-0.10525249979749618,-0.005884883770447158,-0.012028763324753222
125,2025-07-14,-0.001246432319213131,0.007693650118139277,-0.02327879735853422,-0.012028763324753222,0.0023487523440752778
126,2025-07-15,-0.0008338349592757144,0.007850088345429003,0.08898535276685693,0.0023487523440752778,0.0050212784395655685
127,2025-07-16,-0.0009057330535515273,0.007780275591100414,0.12280506805559832,0.0050212784395655685,-0.0006660714311723659
128,2025-07-17,-0.00224193754854638,0.00680744280456234,0.012162432486497288,-0.0006660714311723659,0.00552320145423657
129,2025-07-18,3.967949639036572e-05,0.007182662372123941,0.01885866094145605,0.00552320145423657,0.006155862513610666
131,2025-07-22,0.005014092223311772,0.0035356899624482303,-0.09679937092963053,0.009036190140318423,-0.001166095219330865
132,2025-07-23,0.0037766174915324856,0.004487269789854444,0.012610954635474014,-0.001166095219330865,-0.0018211179209767225
133,2025-07-24,0.0035456081935716145,0.004792512156311521,-0.02057276869414948,-0.0018211179209767225,0.0005614158591495944
134,2025-07-25,0.002553251074554219,0.004794354925311852,-0.1250211852437716,0.0005614158591495944,0.0007948153451529105
135,2025-07-28,0.001481041640862668,0.0043677362066801015,-0.059867689129052715,0.0007948153451529105,-0.012987666728969671
136,2025-07-29,-0.0029237297329949507,0.0057350169364882376,0.3580141581700036,-0.012987666728969671,-0.010507843356575286
137,2025-07-30,-0.004792079360443835,0.00649110017190922,-0.11474430917475986,-0.010507843356575286,-0.007079644851470834
138,2025-07-31,-0.005843784746542657,0.006312951937727517,0.77310409228234,-0.007079644851470834,-0.02500361855671096
139,2025-08-01,-0.010956791629714769,0.009417694629917558,0.29413346485184344,-0.02500361855671096,0.004793035011813274
140,2025-08-04,-0.010157147696382696,0.01074164220702968,-0.28079992722711367,0.004793035011813274,-0.0021146570738387327
141,2025-08-05,-0.007982545765356508,0.011119317187254823,-0.4121220674403836,-0.0021146570738387327,0.050906762062084
142,2025-08-06,0.004300375318375349,0.028292134753178436,1.4568645524526045,0.050906762062084,0.03179366736256095
143,2025-08-07,0.012075037761181706,0.029689766433195812,-0.16830547799611184,0.03179366736256095,0.042357898901638213
145,2025-08-11,0.022921262449702495,0.026662657761501736,-0.45714599399230593,-0.008337359003931955,0.010872370357086103
147,2025-08-13,0.018542210305755757,0.019560577861404284,0.2562155962478112,0.016024473911425474,-0.002357161460252888
148,2025-08-14,0.01171204454119299,0.019738234655844344,-0.25704902080038927,-0.002357161460252888,-0.005112222817020617
149,2025-08-15,0.0022180201974612234,0.010625402589771304,0.07940473415863614,-0.005112222817020617,-0.0030225879499951036
150,2025-08-18,0.0032809744082485937,0.009513087119564603,-0.33124430081354495,-0.0030225879499951036,-0.0014292032878627792
151,2025-08-19,0.0008206596792588172,0.008606480767802283,0.051403290621781395,-0.0014292032878627792,-0.019734590701623533
152,2025-08-20,-0.006331153243350984,0.007614234292440226,0.07261703542405828,-0.019734590701623533,-0.004911316333835347
153,2025-08-21,-0.006841984218067476,0.007362486675277137,-0.2754762338544242,-0.004911316333835347,0.012716805363276906
154,2025-08-22,-0.0032761785820079716,0.011541275561939835,0.38720233041161034,0.012716805363276906,-0.002634298654397349
155,2025-08-25,-0.0031985207228884204,0.011544714313311614,-0.2706048806670779,-0.002634298654397349,0.009464670754514737
156,2025-08-26,-0.0010197459144129172,0.012909418559536104,0.7614473696950919,0.009464670754514737,0.005145914812595631
157,2025-08-27,0.003956355188430916,0.007592338178119992,-0.42722047233994986,0.005145914812595631,0.008980837064874514
158,2025-08-28,0.006734785868172888,0.0058861241647835275,0.21802012188294762,0.008980837064874514,-0.0018060015285242814
159,2025-08-29,0.00383022448981265,0.005778493290760612,0.03529115134196714,-0.0018060015285242814,-0.010424716908628007
160,2025-09-02,0.002272140838966519,0.008408910606036346,0.11814787003023963,-0.010424716908628007,0.03808984120498149
161,2025-09-03,0.00799717492905987,0.018372086208302253,0.5071331984136347,0.03808984120498149,0.005493363876168944
162,2025-09-04,0.008066664741774532,0.018359258209059284,-0.28419426806246784,0.005493363876168944,-0.00037540658420298634
163,2025-09-05,0.0061954160119590315,0.018716132387194957,0.1539661909508847,-0.00037540658420298634,-0.007551389041256629
164,2025-09-08,0.0050463385094125625,0.01949053948150039,-0.10699575727532518,-0.007551389041256629,-0.014839416284502027
165,2025-09-09,0.004163398634237758,0.02044331364394877,0.3533587077419158,-0.014839416284502027,-0.03225946602106422
166,2025-09-10,-0.009906462810971383,0.014641830911253971,0.2582701364269029,-0.03225946602106422,0.014286365271970913
167,2025-09-11,-0.00814786253181099,0.01724969379208321,-0.3982727874133517,0.014286365271970913,0.01756300955560164
168,2025-09-12,-0.004560179303850065,0.02077551600441829,0.11184538107017516,0.01756300955560164,0.01123583763910907
169,2025-09-15,-0.0008027339677769251,0.021774199751658896,-0.23510771314232892,0.01123583763910907,0.006125935389198034
170,2025-09-16,0.003390336366963087,0.020368676403597054,0.48528905490696617,0.006125935389198034,0.003527220020250743
171,2025-09-17,0.010547673575226079,0.00575553778988149,-0.2666793858826163,0.003527220020250743,-0.004644573125239804
172,2025-09-18,0.006761485895783936,0.008331496256491482,-0.04855938763223533,-0.004644573125239804,0.03203293872010393
174,2025-09-22,0.016027438764034185,0.02043583027920976,-0.35558469366006007,0.04309567281585802,-0.006443258425658294
175,2025-09-23,0.01351360000106292,0.022615194965335494,-0.4287653031632698,-0.006443258425658294,-0.008332350414175016
176,2025-09-24,0.011141685914177768,0.024470267956882855,-0.29815745115735826,-0.008332350414175016,0.018072966979806315
177,2025-09-25,0.01568519393518699,0.02286260818778592,0.30490004420417116,0.018072966979806315,-0.005489100657377954
178,2025-09-26,0.008180786059690614,0.022306482895807157,-0.1653161745658227,-0.005489100657377954,-0.004031962461707783
179,2025-09-29,-0.0012447409958225464,0.010911184910490035,-0.12910324830769837,-0.004031962461707783,0.0007861150085717306
180,2025-09-30,0.00020113369102345847,0.01052215340597624,-0.06039219790817818,0.0007861150085717306,0.0032203416899190263
181,2025-10-01,0.0025116721118422667,0.009387027966722347,0.2919985253671331,0.0032203416899190263,0.00657662791005964
182,2025-10-02,0.00021240429789293191,0.00501003945754248,-0.12488632607941474,0.00657662791005964,0.003461279462880995
183,2025-10-03,0.002002480321944722,0.003950574378739199,0.15306988942111466,0.003461279462880995,-0.005154576259537191
184,2025-10-06,0.0017779575623788403,0.004387056488733216,-0.09137310906590501,-0.005154576259537191,-0.0008181444267610916
185,2025-10-07,0.0014571056753122757,0.00453393655559514,-0.28453052899308395,-0.0008181444267610916,0.006160270999708617
186,2025-10-08,0.002045091537270194,0.0049876960792718085,0.1421056584407212,0.006160270999708617,-0.015577801150541859
187,2025-10-09,-0.002385794274850106,0.008534872994144595,0.05000698689477745,-0.015577801150541859,-0.034522045132806656
188,2025-10-10,-0.009982459193987636,0.015822294291185222,0.6178461458170241,-0.034522045132806656,0.009744359001401026
189,2025-10-13,-0.0070026721417999925,0.018185318492198062,-0.3847830049145875,0.009744359001401026,0.0004441421356069508
190,2025-10-14,-0.0067502148293263845,0.018301032901189784,-0.06986621363346779,0.0004441421356069508,0.006336473629484196
191,2025-10-15,-0.0067149743033712685,0.01833225151205266,-0.04465866170584587,0.006336473629484196,-0.007579986804138628
192,2025-10-16,-0.005115411434090622,0.01770375187668053,0.1735843935138197,-0.007579986804138628,0.019559457191237417
193,2025-10-17,0.0057008890307181925,0.010159091734819312,0.23556326520350956,0.019559457191237417,0.0394388237214669
194,2025-10-20,0.011639781974731367,0.0184280690815469,0.8410686308421673,0.0394388237214669,0.002021049273656983
195,2025-10-21,0.011955163402341373,0.018200654249504195,-0.48392626239183056,0.002021049273656983,-0.016440179021178225
196,2025-10-22,0.007399832872208889,0.022338452698382655,-0.03599031178326151,-0.016440179021178225,0.004372053262009956
197,2025-10-23,0.009790240885438607,0.02092981172463695,-0.2723607306849005,0.004372053262009956,0.012481779466614773
198,2025-10-24,0.008374705340514077,0.020334798767290222,0.16787717257570622,0.012481779466614773,0.02279127405766279
199,2025-10-27,0.005045195407753255,0.014503844183986252,0.17343420375022545,0.02279127405766279,0.0007068103233436318
200,2025-10-28,0.0047823476176905855,0.014584038063495666,-0.07470560191765319,0.0007068103233436318,0.0026022346664624774
201,2025-10-29,0.008590830355218727,0.009118815941260251,0.2299734198792338,0.0026022346664624774,0.006303229091240592
202,2025-10-30,0.008977065521064854,0.00893448890600938,0.36799793292579097,0.006303229091240592,-0.003795042898427692
203,2025-10-31,0.00572170104805636,0.01021221220432833,0.2329577243101315,-0.003795042898427692,-0.004882257880291285
204,2025-11-03,0.0001869946604655448,0.004611557780851739,-0.41747372256928683,-0.004882257880291285,0.003679658451690937
205,2025-11-04,0.0007815642861350059,0.004879210681576907,-0.01832468034410073,0.003679658451690937,0.0003703646251622672
206,2025-11-05,0.0003351902778749638,0.004771917414729336,-0.11347991265312085,0.0003703646251622672,-0.0013697625428008564
207,2025-11-06,-0.0011994080489333258,0.0034131803340750376,0.1721695575634512,-0.0013697625428008564,-0.0048188791892468386
208,2025-11-07,-0.0014041753070971551,0.0036315562395906613,-0.05813217717365826,-0.0048188791892468386,0.004548721603090611
209,2025-11-10,0.000482020589579224,0.0038178544799210064,-0.14338322198584208,0.004548721603090611,0.02160110352909128
210,2025-11-11,0.004066309605059293,0.010366522909053627,0.11850921273031823,0.02160110352909128,-0.0064667915516215535
211,2025-11-12,0.0026988783697025286,0.011377566289205191,0.047387590541093205,-0.0064667915516215535,-0.0019014401037990014
212,2025-11-13,0.0025925428575028996,0.011427473623224896,0.02489359064424157,-0.0019014401037990014,-0.00197847614027602
213,2025-11-14,0.0031606234672970634,0.011030639982168872,-0.043777770609723654,-0.00197847614027602,-0.01817114312581336
214,2025-11-17,-0.0013833494784837308,0.014461838338825564,-0.05087357926095215,-0.01817114312581336,-7.469218596389826e-05
215,2025-11-18,-0.005718508621494767,0.007349124989224577,0.01463849145791829,-7.469218596389826e-05,0.004187757744410714
216,2025-11-19,-0.003587598762288313,0.008528025185490118,-0.11499804060222474,0.004187757744410714,-0.00860139398019577
217,2025-11-20,-0.004927589537567667,0.008721037629401669,0.13356009350764997,-0.00860139398019577,0.01968065895668869
218,2025-11-21,-0.000595762518174725,0.014206257308216605,0.2882182979949197,0.01968065895668869,0.016317525903571717
219,2025-11-24,0.006301971287702291,0.011689125825731785,0.11104372632591808,0.016317525903571717,0.0038054245067611348
220,2025-11-25,0.007077994626247297,0.011281649900860752,-0.2846896736793635,0.0038054245067611348,0.002094015298321983
221,2025-11-26,0.006659246137029551,0.011453300039337061,-0.2873927297065707,0.002094015298321983,0.0046838874009274
222,2025-11-28,0.009316302413254185,0.008068883011886121,-0.3977039549644945,0.0046838874009274,0.01524118957389331
223,2025-12-01,0.008428408536695109,0.006785464535769364,1.3136981267009675,0.01524118957389331,0.010914820528252767
224,2025-12-02,0.007347867461631319,0.005528931690517678,0.1520100799137969,0.010914820528252767,-0.007128107299873898
225,2025-12-03,0.005161161100304313,0.008593207524078677,-0.18876270507457682,-0.007128107299873898,-0.012141483369261685
226,2025-12-04,0.0023140613667875787,0.011670658721920536,0.010344819666181948,-0.012141483369261685,-0.006840070477014848
227,2025-12-05,9.269791199129073e-06,0.01221104861755608,0.07448890747935288,-0.006840070477014848,-0.0031924534677664207
228,2025-12-08,-0.003677458817132817,0.008756692380179542,-0.19155499325093406,-0.0031924534677664207,-0.0025550193698475887
229,2025-12-09,-0.006371426796752888,0.0038326421111076255,-0.15750370304460926,-0.0025550193698475887,0.005772445948890148
230,2025-12-10,-0.003791316147000079,0.006564541249414745,0.026247697502275402,0.005772445948890148,-0.0026902907054526803
231,2025-12-11,-0.001901077614238278,0.00463666806798227,0.006347178880269366,-0.0026902907054526803,0.0008992558753764257
232,2025-12-12,-0.0003532123437600232,0.0037902356710144613,0.18903091915303172,0.0008992558753764257,-0.014985035929685031
233,2025-12-15,-0.0027117288361437454,0.007675928556736216,0.2751176867874605,-0.014985035929685031,0.0018241206270945831
234,2025-12-16,-0.001835900836755311,0.00794344880870776,-0.25313881818957296,0.0018241206270945831,-0.010086976563313366
235,2025-12-17,-0.005007785339196014,0.0072849600077296165,0.33175470004196694,-0.010086976563313366,0.0012875132341483297
236,2025-12-18,-0.004212224551275812,0.007800288250613253,0.029757452825861064,0.0012875132341483297,0.005437456457254575
239,2025-12-23,-0.0016196601194475412,0.007802349995317199,-0.18948479429505793,0.005129726100470355,0.0053238158353827725
240,2025-12-24,0.0014624983602916863,0.006567430393641583,-0.3957695162269752,0.0053238158353827725,-0.0014973530252399003
241,2025-12-26,0.0009055251084140403,0.006702678052741961,0.20162361953256736,-0.0014973530252399003,0.0013168132449112857
242,2025-12-29,8.139646594538253e-05,0.0062437646576158036,0.10191526731035516,0.0013168132449112857,-0.002483993295382736
243,2025-12-30,0.0015578017720283555,0.003628693256735552,-0.06643840237484822,-0.002483993295382736,-0.004467601499789753
244,2025-12-31,-0.0003616637480236662,0.0038011432744797344,0.23279553379464857,-0.004467601499789753,-0.003126523879828924
246,2026-01-05,-0.004519683743469649,0.005633978012138319,0.20638192721093285,-0.013837113287258118,-0.018334308830022295
247,2026-01-06,-0.008449908158456365,0.00718527456662016,0.1468852415920363,-0.018334308830022295,-0.00773747740562758
248,2026-01-07,-0.009500604980505334,0.006440269418970151,-0.0772137125349317,-0.00773747740562758,-0.004955108337700187
249,2026-01-08,-0.00959810634808742,0.0063480541086451125,0.04366608845410247,-0.004955108337700187,0.0012738954148727721
250,2026-01-09,-0.008718022489147081,0.007642602118415665,-0.20671250890036152,0.0012738954148727721,0.0033928502238405045
251,2026-01-12,-0.005272029786927357,0.008583869863205208,0.1316798759906994,0.0033928502238405045,0.0030738623692765366
252,2026-01-13,-0.0009903955470675907,0.005052229967484181,0.010317295498831314,0.0030738623692765366,-0.0041753602144793955
253,2026-01-14,-0.00027797210883795387,0.004005722816397758,-0.12489175785247575,-0.0041753602144793955,-0.00673187624656213
254,2026-01-15,-0.0006333256906103424,0.004564240232570029,-0.015762355257699978,-0.00673187624656213,-0.010379073276537754
255,2026-01-16,-0.0029639194288924474,0.006072744918923708,0.8315654783363715,-0.010379073276537754,-0.03455563492367564
256,2026-01-20,-0.010553616458395676,0.014292685068667318,0.11261969316411347,-0.03455563492367564,0.003850831106810837
257,2026-01-21,-0.010398222710888815,0.014480871695660548,-0.31925499112343103,0.003850831106810837,0.0028266120532465244
258,2026-01-22,-0.008997828257343632,0.015533426006732982,-0.2732967678531232,0.0028266120532465244,-0.001248289505752287
259,2026-01-23,-0.007901110909181663,0.015922124243211457,0.04988125908185448,-0.001248289505752287,0.029712962519965025
260,2026-01-26,0.00011729625011889234,0.02291975194697055,0.34254119791791604,0.029712962519965025,0.011197578028024013
261,2026-01-27,0.009267938840458822,0.01227954911893153,-0.11293532871650835,0.011197578028024013,-0.007085445328186779
262,2026-01-28,0.007080683553459299,0.014294378225143546,-0.16839045848498335,-0.007085445328186779,0.007175077196164281
263,2026-01-29,0.00795037658204285,0.014101834556050305,0.6288752179810115,0.007175077196164281,0.0046461394466286166
